leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
0.03,"Going to a family 
member’s baby shower",0.02,Watching the news,,,,,0,28,28,31,,,,,,,,,,,1,1.96790008189,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
0.03,"Watching Netflix at home 
by yourself",0.03,"Meeting new people 
at a party",,,,,0,29,29,32,,,,,,,,,,,2,2.05157882394,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
0.02,"Shopping for clothes
with friends",0.03,"Going to the beach 
alone",,,,,0,30,30,40,,,,,,,,,,,2,2.43468470639,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
0.05,"Going on Spring Break 
vacation with friends",0.01,"Going for a bicycle
ride alone",,,,,0,31,31,13,,,,,,,,,,,2,2.71841302433,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
0.04,"Getting breakfast with 
a significant other",0.02,Listening to a podcast,,,,,0,32,32,27,,,,,,,,,,,2,2.20192873199,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
0.02,"Going on a double 
date",0.04,Doing your laundry,,,,,0,33,33,33,,,,,,,,,,,1,1.73467136384,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
0.02,"Practicing an
 instrument",0.05,"Attending a family member’s 
wedding",,,,,0,34,34,2,,,,,,,,,,,1,2.86842765758,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
0.02,Practicing photography,0.04,"Going to a concert 
with a friend",,,,,0,35,35,10,,,,,,,,,,,1,3.66863124841,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
0.04,"Watching a football 
game from home",0.01,"Attending a family 
barbeque",,,,,0,36,36,4,,,,,,,,,,,2,2.40179760789,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
0.02,"Having a picnic 
with family",0.02,"Watching a new 
episode of a television 
show",,,,,0,37,37,17,,,,,,,,,,,1,2.25164146244,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
0.02,"Getting lunch with 
coworkers",0.01,"Going to a farmer's
market by yourself",,,,,0,38,38,43,,,,,,,,,,,1,2.60122639668,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
0.05,"Taking a road trip 
by yourself",0.03,"Traveling abroad with 
a significant other",,,,,0,39,39,30,,,,,,,,,,,1,2.16802647861,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
0.02,Reading at the library,0.05,"Watching the sunset 
with a significant other",,,,,0,40,40,36,,,,,,,,,,,1,1.38432288641,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
0.01,"Going to a nightclub with 
a group of friends",0.05,Writing journal entries,,,,,0,41,41,37,,,,,,,,,,,2,2.9685314435,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
0.03,"Going on a 
dinner date",0.04,Getting a haircut,,,,,0,42,42,5,,,,,,,,,,,2,3.18519142852,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
0.05,"Trying to solve a 
Rubik’s cube",0.03,"Going shopping with
a significant other",,,,,0,43,43,26,,,,,,,,,,,1,3.78510191827,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
0.01,"Going to a carnival 
with friends",0.01,"Rearranging furniture 
in your house",,,,,0,44,44,23,,,,,,,,,,,2,2.81797813124,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
0.03,"Cleaning up around 
the house",0.05,"Playing a tennis match
 with a friend",,,,,0,45,45,38,,,,,,,,,,,2,2.15093586146,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
0.04,"Snapchatting with
friends",0.05,"Playing a videogame 
at home",,,,,0,46,46,19,,,,,,,,,,,1,2.53485567169,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
0.02,"Adding new friends
on facebook",0.01,Running a marathon,,,,,0,47,47,9,,,,,,,,,,,1,1.9843668018,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,48,48,12,,,,,,,,,,,2,2.10125205544,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
0.04,"Going to a work outing
with colleagues",0.01,"Going on vacation 
by yourself",,,,,0,49,49,11,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.02,0.05,"Going to an amusement 
park with a friend","Baking a cake for a 
family member’s birthday",,,,,0,0,0,2,,,,,,,,,1,0,2.75171315152,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.05,0.02,"Eating dinner at a 
restaurant with family","Eating dinner at a
restaurant with friends ",,,,,0,1,1,14,,,,,,,,,2,0,2.55198765389,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.02,0.02,"Working on a group
project with classmates","Getting likes on an
Instagram picture",,,,,0,2,2,17,,,,,,,,,2,0,3.23546460905,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.04,0.02,"Baking cookies for
a neighbor","Getting tagged in 
Instagram pictures",,,,,0,3,3,11,,,,,,,,,1,0,2.23489762767,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.01,0.01,"Going to a comedy show 
with a significant other","Watching friends'
Snapchat stories",,,,,0,4,4,23,,,,,,,,,1,0,1.95138764271,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.01,0.04,"Talking over the phone
with a friend","Talking over the phone
with a significant other",,,,,0,5,5,7,,,,,,,,,2,0,2.83441934793,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.02,0.05,"Taking an art class 
with friends","Walking around Central 
Park with family",,,,,0,6,6,13,,,,,,,,,1,0,3.61816368316,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.05,0.03,"Going to a street fair
with friends",Having a Tweet go viral,,,,,0,7,7,15,,,,,,,,,1,0,2.56777791498,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.02,0.04,"Going to a bar 
with friends","Getting a slice of 
pizza with a friend",,,,,0,8,8,10,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.01,0.05,"Getting drinks 
with co-workers","Playing icebreakers
with classmates",,,,,0,9,9,19,,,,,,,,,1,0,2.71826218179,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.03,0.04,"Going to a music
festival with friends","Buying flowers for 
a significant other",,,,,0,10,10,5,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.05,0.01,Taking classes with a friend,"Taking a family member
 on a shopping trip",,,,,0,11,11,0,,,,,,,,,1,0,2.01785478246,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.01,0.03,"Getting likes on a 
Facebook status","Going on a first date 
to the movies",,,,,0,12,12,20,,,,,,,,,2,0,2.10121006827,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.02,0.01,Going on a blind date,"Going to a coffee 
shop with friends",,,,,0,13,13,9,,,,,,,,,2,0,1.53507773677,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.02,0.03,"Getting verified on 
Instagram","Playing ping-pong
with friends",,,,,0,14,14,22,,,,,,,,,2,0,2.28520533093,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.03,0.01,"Going to a karaoke
bar with friends","Going on a weekend
getaway with family",,,,,0,15,15,18,,,,,,,,,1,0,1.75181392062,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.01,0.02,"Learning to drive 
with a family member","Going dancing with
a significant other",,,,,0,16,16,21,,,,,,,,,2,0,2.01828585006,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.01,0.05,"Playing videogames 
with friends","Taking your friend 
on a cruise",,,,,0,17,17,6,,,,,,,,,2,0,2.93459373433,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.05,0.01,Posting Instagram stories,"Making cookies to 
give to a friend",,,,,0,18,18,8,,,,,,,,,2,0,1.96790568018,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.04,0.01,"Getting retweeted by 
a celebrity","Planning a surprise 
party for a family member",,,,,0,19,19,4,,,,,,,,,2,0,3.03447234497,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.03,0.03,"Celebrating holidays 
with family","Talking to a friend 
over Skype",,,,,0,20,20,12,,,,,,,,,1,0,2.46857203107,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.04,0.03,"Going to a flea market
with family","Playing volleyball
with friends",,,,,0,21,21,16,,,,,,,,,2,0,2.63509692642,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.03,0.02,"Getting ice cream
with friends","Going sight-seeing
with family",,,,,0,22,22,24,,,,,,,,,1,0,2.75185497472,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.05,0.02,"Sleeping over at 
a friend's house","Taking your friend 
to the spa",,,,,0,23,23,1,,,,,,,,,2,0,2.60110385652,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,0.03,0.05,"Going to a parade 
with family","Making a friend’s 
favorite dinner",,,,,0,24,24,3,,,,,,,,,1,0,2.41883099818,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.32019240671,,,,,,,,,,,,,,,,,,,,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,3,17.419,"[(None, 0.0), (3, 16.202), (3, 17.419)]",5,7.434,6,6.286,3,9.253,5,6.453,4,6.153,3,3.885,5,6.836,7,2.653,newer wtp,wtp13,19,60.0012130047,f,001,2018_Feb_27_1303,
