leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date
0.03,"Watching Netflix at home 
by yourself",0.03,"Meeting new people 
at a party",,,,,0,9,9,32,,,,,,,,,,,1,1.634261539,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.01,"Playing cards with 
friends",0.02,Studying for a test alone,,,,,0,10,10,21,,,,,,,,,,,1,3.085052498,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.04,"Snapchatting with
friends",0.05,"Playing a videogame 
at home",,,,,0,11,11,19,,,,,,,,,,,2,1.71775025,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.01,"Having a movie marathon 
with a roommate",0.04,"Looking through old 
photo albums",,,,,0,12,12,35,,,,,,,,,,,1,2.667788396,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.04,"Reading news 
articles",0.04,"Watching television
with family",,,,,0,13,13,47,,,,,,,,,,,2,3.034355714,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.04,"Watching a football 
game from home",0.01,"Attending a family 
barbeque",,,,,0,14,14,4,,,,,,,,,,,2,2.384488658,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.02,"Shopping for clothes
with friends",0.03,"Going to the beach 
alone",,,,,0,15,15,40,,,,,,,,,,,1,2.801190132,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.03,"Going to a sporting
event with friends",0.05,Putting gas in a car,,,,,0,16,16,3,,,,,,,,,,,2,3.101224997,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.04,"Trying out a new 
recipe at home",0.03,"Spending a day at the 
beach with a friend",,,,,0,17,17,16,,,,,,,,,,,1,2.7511583,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.01,"Going to a carnival 
with friends",0.01,"Rearranging furniture 
in your house",,,,,0,18,18,23,,,,,,,,,,,1,3.267965115,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.02,"Having a picnic 
with family",0.02,"Watching a new 
episode of a television 
show",,,,,0,19,19,17,,,,,,,,,,,2,3.134517971,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.03,"Getting a slice of pizza 
by yourself",0.02,Joining a study group,,,,,0,20,20,24,,,,,,,,,,,1,2.984410966,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.02,"Getting lunch with 
coworkers",0.01,"Going to a farmer's
market by yourself",,,,,0,21,21,43,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.01,"Watching YouTube
videos",0.02,"Making breakfast 
for your family",,,,,0,22,22,41,,,,,,,,,,,1,2.151045961,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.02,"Having a romantic dinner 
with a significant other",0.02,"Painting your bedroom
a new color",,,,,0,23,23,25,,,,,,,,,,,1,3.001343276,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.01,"Studying abroad 
with friends",0.05,Playing with a pet,,,,,0,24,24,45,,,,,,,,,,,2,1.783930012,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.03,"Going on a 
dinner date",0.04,Getting a haircut,,,,,0,25,25,5,,,,,,,,,,,1,2.117621739,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.05,"Putting together 
a puzzle",0.01,"Going to the movies 
with a friend",,,,,0,26,26,0,,,,,,,,,,,2,2.517799266,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.02,Practicing photography,0.04,"Going to a concert 
with a friend",,,,,0,27,27,10,,,,,,,,,,,1,2.78447149,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.01,Drawing a picture,0.03,"Getting likes on an 
Instagram picture",,,,,0,28,28,20,,,,,,,,,,,1,1.734334534,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,29,29,12,,,,,,,,,,,2,2.00099525,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.05,Taking a nap,0.02,"Getting likes on a 
facebook post",,,,,0,30,30,28,,,,,,,,,,,1,2.65098609,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.01,"Going to a nightclub with 
a group of friends",0.05,Writing journal entries,,,,,0,31,31,37,,,,,,,,,,,1,3.017668173,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.04,"Getting breakfast with 
a significant other",0.02,Listening to a podcast,,,,,0,32,32,27,,,,,,,,,,,1,2.117687674,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.02,"Adding new friends
on facebook",0.01,Running a marathon,,,,,0,33,33,9,,,,,,,,,,,1,2.317268238,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.02,"Going on a double 
date",0.04,Doing your laundry,,,,,0,34,34,33,,,,,,,,,,,2,2.500774895,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.03,Shopping online,0.01,"Catching up with friends 
from high school",,,,,0,35,35,18,,,,,,,,,,,1,2.867818067,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.03,"Going to a family 
member’s baby shower",0.02,Watching the news,,,,,0,36,36,31,,,,,,,,,,,2,1.785004881,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.01,"Getting breakfast
by yourself",0.04,"Gaining Instagram
followers",,,,,0,37,37,44,,,,,,,,,,,1,1.950797024,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.04,"Going to a work outing
with colleagues",0.01,"Going on vacation 
by yourself",,,,,0,38,38,11,,,,,,,,,,,2,2.784494816,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.01,"Giving a friend a ride
to school",0.05,"Listening to music
by yourself",,,,,0,39,39,42,,,,,,,,,,,2,2.184278598,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.03,"Cleaning up around 
the house",0.05,"Playing a tennis match
 with a friend",,,,,0,40,40,38,,,,,,,,,,,1,2.817809561,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.05,"Taking a road trip 
by yourself",0.03,"Traveling abroad with 
a significant other",,,,,0,41,41,30,,,,,,,,,,,2,2.484306309,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.05,"Going for a walk 
in the park",0.01,Playing a team sport,,,,,0,42,42,8,,,,,,,,,,,1,2.551087575,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.03,"Going to the movies 
by yourself",0.01,"Seeing a play with a 
significant other",,,,,0,43,43,34,,,,,,,,,,,1,3.017573624,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.02,"Practicing an
 instrument",0.05,"Attending a family member’s 
wedding",,,,,0,44,44,2,,,,,,,,,,,1,1.934278365,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.05,"Going on Spring Break 
vacation with friends",0.01,"Going for a bicycle
ride alone",,,,,0,45,45,13,,,,,,,,,,,1,2.717654146,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.02,Exercising from home,0.03,"Attending a Superbowl 
party",,,,,0,46,46,22,,,,,,,,,,,1,1.850772547,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.01,"Going to a friend’s 
birthday party",0.04,Reading a book,,,,,0,47,47,7,,,,,,,,,,,1,2.984411588,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.01,"Buying clothes 
for yourself",0.03,"Going to a party
with roommates",,,,,0,48,48,48,,,,,,,,,,,1,2.484848409,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
0.01,"Buying coffee on 
the way to work",0.05,"Getting retweets 
on a picture",,,,,0,49,49,6,,,,,,,,,,,1,2.734581791,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.03,0.05,"Going to a parade 
with family","Making a friend’s 
favorite dinner",,,,,0,0,0,3,,,,,,,,,1,0,2.317646122,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.05,0.01,Taking classes with a friend,"Taking a family member
 on a shopping trip",,,,,0,1,1,0,,,,,,,,,2,0,3.151174099,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.01,0.02,"Learning to drive 
with a family member","Going dancing with
a significant other",,,,,0,2,2,21,,,,,,,,,1,0,3.351074699,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.02,0.01,Going on a blind date,"Going to a coffee 
shop with friends",,,,,0,3,3,9,,,,,,,,,1,0,3.434599799,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.05,0.02,"Sleeping over at 
a friend's house","Taking your friend 
to the spa",,,,,0,4,4,1,,,,,,,,,2,0,2.600981316,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.02,0.04,"Going to a bar 
with friends","Getting a slice of 
pizza with a friend",,,,,0,5,5,10,,,,,,,,,1,0,1.834295564,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.03,0.04,"Going to a music
festival with friends","Buying flowers for 
a significant other",,,,,0,6,6,5,,,,,,,,,2,0,3.134468519,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.03,0.01,"Going to a karaoke
bar with friends","Going on a weekend
getaway with family",,,,,0,7,7,18,,,,,,,,,2,0,3.234534984,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.04,0.02,"Baking cookies for
a neighbor","Getting tagged in 
Instagram pictures",,,,,0,8,8,11,,,,,,,,,1,0,2.784473667,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.04,0.01,"Getting retweeted by 
a celebrity","Planning a surprise 
party for a family member",,,,,0,9,9,4,,,,,,,,,1,0,2.800740093,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.05,0.03,"Going to a street fair
with friends",Having a Tweet go viral,,,,,0,10,10,15,,,,,,,,,2,0,3.468331927,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.01,0.05,"Playing videogames 
with friends","Taking your friend 
on a cruise",,,,,0,11,11,6,,,,,,,,,2,0,1.617671657,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.02,0.02,"Working on a group
project with classmates","Getting likes on an
Instagram picture",,,,,0,12,12,17,,,,,,,,,2,0,3.334529292,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.01,0.03,"Getting likes on a 
Facebook status","Going on a first date 
to the movies",,,,,0,13,13,20,,,,,,,,,1,0,2.051227376,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.01,0.05,"Getting drinks 
with co-workers","Playing icebreakers
with classmates",,,,,0,14,14,19,,,,,,,,,1,0,2.100837161,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.04,0.03,"Going to a flea market
with family","Playing volleyball
with friends",,,,,0,15,15,16,,,,,,,,,1,0,2.751398404,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.01,0.01,"Going to a comedy show 
with a significant other","Watching friends'
Snapchat stories",,,,,0,16,16,23,,,,,,,,,1,0,2.851066146,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.02,0.05,"Taking an art class 
with friends","Walking around Central 
Park with family",,,,,0,17,17,13,,,,,,,,,2,0,3.117599034,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.05,0.01,Posting Instagram stories,"Making cookies to 
give to a friend",,,,,0,18,18,8,,,,,,,,,1,0,2.21746085,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.02,0.03,"Getting verified on 
Instagram","Playing ping-pong
with friends",,,,,0,19,19,22,,,,,,,,,1,0,2.917602953,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.02,0.05,"Going to an amusement 
park with a friend","Baking a cake for a 
family member’s birthday",,,,,0,20,20,2,,,,,,,,,2,0,3.151382169,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.01,0.04,"Talking over the phone
with a friend","Talking over the phone
with a significant other",,,,,0,21,21,7,,,,,,,,,2,0,1.934043237,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.03,0.02,"Getting ice cream
with friends","Going sight-seeing
with family",,,,,0,22,22,24,,,,,,,,,2,0,2.33437254,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.05,0.02,"Eating dinner at a 
restaurant with family","Eating dinner at a
restaurant with friends ",,,,,0,23,23,14,,,,,,,,,1,0,2.434260792,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,0.03,0.03,"Celebrating holidays 
with family","Talking to a friend 
over Skype",,,,,0,24,24,12,,,,,,,,,2,0,2.901100777,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.78522197,,,,,,,,,,,,,,,,,,,,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,4,30.075,"[(None, 0.0), (2, 0.008), (3, 28.66), (4, 29.308), (4, 30.075)]",4,8.205,6,11.587,3,10.337,7,6.32,3,10.619,1,9.67,7,6.136,7,5.751,newer wtp,wtp07,18,59.978156,m,1,2018_Feb_22_1509
