leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date
0.02,"Going to the movies
with a significant other",0.05,"Driving to school
by yourself",,,,,0,9,9,46,,,,,,,,,,,2,1.884664848,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.04,"Watching a football 
game from home",0.01,"Attending a family 
barbeque",,,,,0,10,10,4,,,,,,,,,,,1,3.151579353,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.02,"Practicing an
 instrument",0.05,"Attending a family member’s 
wedding",,,,,0,11,11,2,,,,,,,,,,,2,2.017966437,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.05,"Going for a walk 
in the park",0.01,Playing a team sport,,,,,0,12,12,8,,,,,,,,,,,1,1.150989978,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.03,"Getting a slice of pizza 
by yourself",0.02,Joining a study group,,,,,0,13,13,24,,,,,,,,,,,1,1.301032914,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.02,"Adding new friends
on facebook",0.01,Running a marathon,,,,,0,14,14,9,,,,,,,,,,,1,0.800904309,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.03,Shopping online,0.01,"Catching up with friends 
from high school",,,,,0,15,15,18,,,,,,,,,,,2,0.800746313,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.02,"Going on a double 
date",0.04,Doing your laundry,,,,,0,16,16,33,,,,,,,,,,,1,3.434955912,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.01,"Having a movie marathon 
with a roommate",0.04,"Looking through old 
photo albums",,,,,0,17,17,35,,,,,,,,,,,2,0.800933855,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.05,"Going camping 
with family",0.01,"Learning how to 
perform card tricks",,,,,0,18,18,29,,,,,,,,,,,1,0.73479266,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,19,19,12,,,,,,,,,,,1,1.818840266,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.05,Taking a nap,0.02,"Getting likes on a 
facebook post",,,,,0,20,20,28,,,,,,,,,,,1,2.885049885,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.02,Exercising from home,0.03,"Attending a Superbowl 
party",,,,,0,21,21,22,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.04,"Reading news 
articles",0.04,"Watching television
with family",,,,,0,22,22,47,,,,,,,,,,,2,3.76865106,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.05,"Having dinner with 
family",0.02,"Going grocery shopping 
alone",,,,,0,23,23,1,,,,,,,,,,,1,0.784360768,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.05,"Participating in 
a debate",0.03,"Going to a museum 
alone",,,,,0,24,24,15,,,,,,,,,,,1,0.967776609,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.01,"Going to a carnival 
with friends",0.01,"Rearranging furniture 
in your house",,,,,0,25,25,23,,,,,,,,,,,2,2.134500554,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.04,"Trying out a new 
recipe at home",0.03,"Spending a day at the 
beach with a friend",,,,,0,26,26,16,,,,,,,,,,,1,1.0342565,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.01,Drawing a picture,0.03,"Getting likes on an 
Instagram picture",,,,,0,27,27,20,,,,,,,,,,,2,3.818542625,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.02,"Having a picnic 
with family",0.02,"Watching a new 
episode of a television 
show",,,,,0,28,28,17,,,,,,,,,,,2,1.584987651,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.03,"Going to a sporting
event with friends",0.05,Putting gas in a car,,,,,0,29,29,3,,,,,,,,,,,1,0.35038922,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.02,"Having a romantic dinner 
with a significant other",0.02,"Painting your bedroom
a new color",,,,,0,30,30,25,,,,,,,,,,,1,0.617461099,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.03,"Going to a family 
member’s baby shower",0.02,Watching the news,,,,,0,31,31,31,,,,,,,,,,,1,2.018094887,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.01,"Buying clothes 
for yourself",0.03,"Going to a party
with roommates",,,,,0,32,32,48,,,,,,,,,,,2,1.085006157,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.03,"Cleaning up around 
the house",0.05,"Playing a tennis match
 with a friend",,,,,0,33,33,38,,,,,,,,,,,2,2.101109921,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.05,"Trying to solve a 
Rubik’s cube",0.03,"Going shopping with
a significant other",,,,,0,34,34,26,,,,,,,,,,,1,1.001003336,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.04,"Getting breakfast with 
a significant other",0.02,Listening to a podcast,,,,,0,35,35,27,,,,,,,,,,,1,1.200759002,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.03,"Going on a 
dinner date",0.04,Getting a haircut,,,,,0,36,36,5,,,,,,,,,,,2,1.101421559,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.05,"Putting together 
a puzzle",0.01,"Going to the movies 
with a friend",,,,,0,37,37,0,,,,,,,,,,,1,2.051429847,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.02,"Getting lunch with 
coworkers",0.01,"Going to a farmer's
market by yourself",,,,,0,38,38,43,,,,,,,,,,,1,1.218241499,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.01,"Going to a friend’s 
birthday party",0.04,Reading a book,,,,,0,39,39,7,,,,,,,,,,,1,0.934336213,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.01,"Watching YouTube
videos",0.02,"Making breakfast 
for your family",,,,,0,40,40,41,,,,,,,,,,,1,1.650844578,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.04,"Babysitting for a 
family member",0.01,"Going on a hike 
by yourself",,,,,0,41,41,39,,,,,,,,,,,1,1.150609606,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.02,Reading at the library,0.05,"Watching the sunset 
with a significant other",,,,,0,42,42,36,,,,,,,,,,,2,2.968969976,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.04,"Going to a work outing
with colleagues",0.01,"Going on vacation 
by yourself",,,,,0,43,43,11,,,,,,,,,,,1,0.967761058,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.05,"Taking a road trip 
by yourself",0.03,"Traveling abroad with 
a significant other",,,,,0,44,44,30,,,,,,,,,,,1,0.867759285,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.02,Practicing photography,0.04,"Going to a concert 
with a friend",,,,,0,45,45,10,,,,,,,,,,,2,0.884219163,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.04,"Snapchatting with
friends",0.05,"Playing a videogame 
at home",,,,,0,46,46,19,,,,,,,,,,,2,0.850588426,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.01,"Getting breakfast
by yourself",0.04,"Gaining Instagram
followers",,,,,0,47,47,44,,,,,,,,,,,1,0.300576965,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.01,"Going to a nightclub with 
a group of friends",0.05,Writing journal entries,,,,,0,48,48,37,,,,,,,,,,,2,1.617633713,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
0.01,"Giving a friend a ride
to school",0.05,"Listening to music
by yourself",,,,,0,49,49,42,,,,,,,,,,,1,0.617214775,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.02,0.05,"Taking an art class 
with friends","Walking around Central 
Park with family",,,,,0,0,0,13,,,,,,,,,2,0,2.852278485,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.02,0.05,"Going to an amusement 
park with a friend","Baking a cake for a 
family member’s birthday",,,,,0,1,1,2,,,,,,,,,2,0,0.250283879,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.05,0.03,"Going to a street fair
with friends",Having a Tweet go viral,,,,,0,2,2,15,,,,,,,,,1,0,1.017438955,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.04,0.01,"Getting retweeted by 
a celebrity","Planning a surprise 
party for a family member",,,,,0,3,3,4,,,,,,,,,2,0,0.967393749,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.02,0.03,"Getting verified on 
Instagram","Playing ping-pong
with friends",,,,,0,4,4,22,,,,,,,,,1,0,1.217759736,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.05,0.02,"Eating dinner at a 
restaurant with family","Eating dinner at a
restaurant with friends ",,,,,0,5,5,14,,,,,,,,,2,0,0.767566549,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.01,0.02,"Learning to drive 
with a family member","Going dancing with
a significant other",,,,,0,6,6,21,,,,,,,,,1,0,1.067332385,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.03,0.03,"Celebrating holidays 
with family","Talking to a friend 
over Skype",,,,,0,7,7,12,,,,,,,,,2,0,2.618194163,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.01,0.01,"Going to a comedy show 
with a significant other","Watching friends'
Snapchat stories",,,,,0,8,8,23,,,,,,,,,1,0,1.484495096,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.03,0.02,"Getting ice cream
with friends","Going sight-seeing
with family",,,,,0,9,9,24,,,,,,,,,1,0,2.217766267,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.02,0.01,Going on a blind date,"Going to a coffee 
shop with friends",,,,,0,10,10,9,,,,,,,,,1,0,1.567594416,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.01,0.04,"Talking over the phone
with a friend","Talking over the phone
with a significant other",,,,,0,11,11,7,,,,,,,,,2,0,1.551835567,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.04,0.02,"Baking cookies for
a neighbor","Getting tagged in 
Instagram pictures",,,,,0,12,12,11,,,,,,,,,1,0,1.167655437,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.01,0.05,"Getting drinks 
with co-workers","Playing icebreakers
with classmates",,,,,0,13,13,19,,,,,,,,,2,0,0.684232101,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.05,0.01,Posting Instagram stories,"Making cookies to 
give to a friend",,,,,0,14,14,8,,,,,,,,,1,0,1.101373974,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.01,0.05,"Playing videogames 
with friends","Taking your friend 
on a cruise",,,,,0,15,15,6,,,,,,,,,2,0,1.367620417,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.03,0.01,"Going to a karaoke
bar with friends","Going on a weekend
getaway with family",,,,,0,16,16,18,,,,,,,,,1,0,1.251004192,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.03,0.04,"Going to a music
festival with friends","Buying flowers for 
a significant other",,,,,0,17,17,5,,,,,,,,,2,0,1.451059988,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.02,0.04,"Going to a bar 
with friends","Getting a slice of 
pizza with a friend",,,,,0,18,18,10,,,,,,,,,2,0,1.784759179,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.03,0.05,"Going to a parade 
with family","Making a friend’s 
favorite dinner",,,,,0,19,19,3,,,,,,,,,2,0,2.168152751,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.05,0.02,"Sleeping over at 
a friend's house","Taking your friend 
to the spa",,,,,0,20,20,1,,,,,,,,,2,0,0.634796485,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.04,0.03,"Going to a flea market
with family","Playing volleyball
with friends",,,,,0,21,21,16,,,,,,,,,2,0,2.451361362,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.05,0.01,Taking classes with a friend,"Taking a family member
 on a shopping trip",,,,,0,22,22,0,,,,,,,,,2,0,0.518588935,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.02,0.02,"Working on a group
project with classmates","Getting likes on an
Instagram picture",,,,,0,23,23,17,,,,,,,,,2,0,0.551126763,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,0.01,0.03,"Getting likes on a 
Facebook status","Going on a first date 
to the movies",,,,,0,24,24,20,,,,,,,,,1,0,1.467799468,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,14.68817329,,,,,,,,,,,,,,,,,,,,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,5,22.889,"[(None, 0.0), (1, 0.014), (5, 21.005), (5, 22.889)]",4,5.702,7,5.62,3,3.019,2,2.635,6,5.568,3,4.701,2,2.219,5,3.235,newer wtp,wtp09,21,59.92047933,m,1,2018_Feb_23_1239
