leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date,
0.05,"Taking a road trip 
by yourself",0.03,"Traveling abroad with 
a significant other",,,,,0,16,16,30,,,,,,,,,,,2,2.06771110184,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.02,"Having a picnic 
with family",0.02,"Watching a new 
episode of a television 
show",,,,,0,17,17,17,,,,,,,,,,,2,2.21785807237,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.02,"Getting lunch with 
coworkers",0.01,"Going to a farmer's
market by yourself",,,,,0,18,18,43,,,,,,,,,,,2,1.71858009743,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.03,"Going to a sporting
event with friends",0.05,Putting gas in a car,,,,,0,19,19,3,,,,,,,,,,,1,2.80150861666,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.04,"Taking an online
class",0.03,"Gaining Twitter
followers ",,,,,0,20,20,49,,,,,,,,,,,2,0.967948811594,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.02,"Practicing an
 instrument",0.05,"Attending a family member’s 
wedding",,,,,0,21,21,2,,,,,,,,,,,1,2.25110480841,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.03,"Going on a 
dinner date",0.04,Getting a haircut,,,,,0,22,22,5,,,,,,,,,,,1,1.05078464793,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.05,"Going camping 
with family",0.01,"Learning how to 
perform card tricks",,,,,0,23,23,29,,,,,,,,,,,2,1.5018721642,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.05,"Planting flowers 
in a garden",0.02,"Taking a road trip 
with family",,,,,0,24,24,14,,,,,,,,,,,2,1.48427142622,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.01,Drawing a picture,0.03,"Getting likes on an 
Instagram picture",,,,,0,25,25,20,,,,,,,,,,,1,1.88506818889,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.02,"Having a romantic dinner 
with a significant other",0.02,"Painting your bedroom
a new color",,,,,0,26,26,25,,,,,,,,,,,2,1.9346622657,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.05,Taking a nap,0.02,"Getting likes on a 
facebook post",,,,,0,27,27,28,,,,,,,,,,,2,1.95139651094,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.04,"Going to a work outing
with colleagues",0.01,"Going on vacation 
by yourself",,,,,0,28,28,11,,,,,,,,,,,2,2.28526624432,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.02,"Going on a double 
date",0.04,Doing your laundry,,,,,0,29,29,33,,,,,,,,,,,1,2.35151463514,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.01,"Playing cards with 
friends",0.02,Studying for a test alone,,,,,0,30,30,21,,,,,,,,,,,1,1.53451428376,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.02,Exercising from home,0.03,"Attending a Superbowl 
party",,,,,0,31,31,22,,,,,,,,,,,2,2.63477668818,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.01,"Watching YouTube
videos",0.02,"Making breakfast 
for your family",,,,,0,32,32,41,,,,,,,,,,,1,2.85131107457,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.01,"Having a movie marathon 
with a roommate",0.04,"Looking through old 
photo albums",,,,,0,33,33,35,,,,,,,,,,,1,1.30069764098,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,34,34,12,,,,,,,,,,,2,2.51795669552,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.03,"Getting a slice of pizza 
by yourself",0.02,Joining a study group,,,,,0,35,35,24,,,,,,,,,,,2,2.1845463342,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.02,"Adding new friends
on facebook",0.01,Running a marathon,,,,,0,36,36,9,,,,,,,,,,,2,1.91800764017,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.01,"Going to a carnival 
with friends",0.01,"Rearranging furniture 
in your house",,,,,0,37,37,23,,,,,,,,,,,1,2.83474477846,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.01,"Getting breakfast
by yourself",0.04,"Gaining Instagram
followers",,,,,0,38,38,44,,,,,,,,,,,2,1.66796775255,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.02,"Shopping for clothes
with friends",0.03,"Going to the beach 
alone",,,,,0,39,39,40,,,,,,,,,,,1,2.21797003876,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.01,"Studying abroad 
with friends",0.05,Playing with a pet,,,,,0,40,40,45,,,,,,,,,,,2,2.9183793054,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.04,"Trying out a new 
recipe at home",0.03,"Spending a day at the 
beach with a friend",,,,,0,41,41,16,,,,,,,,,,,2,1.96761322487,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.02,"Going to the movies
with a significant other",0.05,"Driving to school
by yourself",,,,,0,42,42,46,,,,,,,,,,,1,1.6679627765,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.02,Practicing photography,0.04,"Going to a concert 
with a friend",,,,,0,43,43,10,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.01,"Giving a friend a ride
to school",0.05,"Listening to music
by yourself",,,,,0,44,44,42,,,,,,,,,,,1,2.05104496889,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.01,"Going to a nightclub with 
a group of friends",0.05,Writing journal entries,,,,,0,45,45,37,,,,,,,,,,,1,1.58407974709,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.03,"Going to the movies 
by yourself",0.01,"Seeing a play with a 
significant other",,,,,0,46,46,34,,,,,,,,,,,2,3.53493975429,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.04,"Watching a football 
game from home",0.01,"Attending a family 
barbeque",,,,,0,47,47,4,,,,,,,,,,,2,1.53437961359,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.04,"Snapchatting with
friends",0.05,"Playing a videogame 
at home",,,,,0,48,48,19,,,,,,,,,,,1,1.65186735895,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
0.03,"Going to a family 
member’s baby shower",0.02,Watching the news,,,,,0,49,49,31,,,,,,,,,,,2,1.7679474433,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.05,0.01,Posting Instagram stories,"Making cookies to 
give to a friend",,,,,0,0,0,8,,,,,,,,,1,0,3.36820533825,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.02,0.04,"Going to a bar 
with friends","Getting a slice of 
pizza with a friend",,,,,0,1,1,10,,,,,,,,,1,0,2.21785123041,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.02,0.01,Going on a blind date,"Going to a coffee 
shop with friends",,,,,0,2,2,9,,,,,,,,,2,0,1.46778754937,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.03,0.03,"Celebrating holidays 
with family","Talking to a friend 
over Skype",,,,,0,3,3,12,,,,,,,,,1,0,1.75104867015,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.01,0.04,"Talking over the phone
with a friend","Talking over the phone
with a significant other",,,,,0,4,4,7,,,,,,,,,1,0,1.46775986906,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.03,0.02,"Getting ice cream
with friends","Going sight-seeing
with family",,,,,0,5,5,24,,,,,,,,,2,0,1.85126411123,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.03,0.05,"Going to a parade 
with family","Making a friend’s 
favorite dinner",,,,,0,6,6,3,,,,,,,,,1,0,1.7353547751,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.02,0.03,"Getting verified on 
Instagram","Playing ping-pong
with friends",,,,,0,7,7,22,,,,,,,,,1,0,3.88507720828,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.05,0.03,"Going to a street fair
with friends",Having a Tweet go viral,,,,,0,8,8,15,,,,,,,,,1,0,2.43482819293,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.05,0.02,"Sleeping over at 
a friend's house","Taking your friend 
to the spa",,,,,0,9,9,1,,,,,,,,,2,0,1.80107848067,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.04,0.01,"Getting retweeted by 
a celebrity","Planning a surprise 
party for a family member",,,,,0,10,10,4,,,,,,,,,2,0,2.03436546214,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.01,0.05,"Playing videogames 
with friends","Taking your friend 
on a cruise",,,,,0,11,11,6,,,,,,,,,1,0,1.91839143494,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.01,0.03,"Getting likes on a 
Facebook status","Going on a first date 
to the movies",,,,,0,12,12,20,,,,,,,,,1,0,1.85097642103,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.02,0.02,"Working on a group
project with classmates","Getting likes on an
Instagram picture",,,,,0,13,13,17,,,,,,,,,2,0,2.33451011591,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.03,0.01,"Going to a karaoke
bar with friends","Going on a weekend
getaway with family",,,,,0,14,14,18,,,,,,,,,2,0,2.25131163467,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.01,0.05,"Getting drinks 
with co-workers","Playing icebreakers
with classmates",,,,,0,15,15,19,,,,,,,,,1,0,1.15083649429,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.04,0.03,"Going to a flea market
with family","Playing volleyball
with friends",,,,,0,16,16,16,,,,,,,,,2,0,1.3512275666,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.01,0.01,"Going to a comedy show 
with a significant other","Watching friends'
Snapchat stories",,,,,0,17,17,23,,,,,,,,,1,0,1.61765211727,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.02,0.05,"Going to an amusement 
park with a friend","Baking a cake for a 
family member’s birthday",,,,,0,18,18,2,,,,,,,,,1,0,1.91785026575,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.05,0.02,"Eating dinner at a 
restaurant with family","Eating dinner at a
restaurant with friends ",,,,,0,19,19,14,,,,,,,,,2,0,1.45141346147,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.03,0.04,"Going to a music
festival with friends","Buying flowers for 
a significant other",,,,,0,20,20,5,,,,,,,,,2,0,3.61843214696,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.05,0.01,Taking classes with a friend,"Taking a family member
 on a shopping trip",,,,,0,21,21,0,,,,,,,,,2,0,1.96791615477,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.01,0.02,"Learning to drive 
with a family member","Going dancing with
a significant other",,,,,0,22,22,21,,,,,,,,,1,0,3.25147274137,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.04,0.02,"Baking cookies for
a neighbor","Getting tagged in 
Instagram pictures",,,,,0,23,23,11,,,,,,,,,2,0,1.56758156326,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,0.02,0.05,"Taking an art class 
with friends","Walking around Central 
Park with family",,,,,0,24,24,13,,,,,,,,,1,0,3.48538082279,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.03472841904,,,,,,,,,,,,,,,,,,,,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,7,7.632,"[(None, 0.0), (7, 6.065), (7, 7.632)]",4,7.336,2,6.552,7,4.32,6,4.584,6,4.321,3,3.568,1,4.869,6,4.669,newer wtp,exc23,22,60.0747930294,0,001,2019_Feb_07_1534,
