leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date
0.05,"Having dinner with 
family",0.02,"Going grocery shopping 
alone",,,,,0,17,17,1,,,,,,,,,,,1,3.068420939,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.04,"Babysitting for a 
family member",0.01,"Going on a hike 
by yourself",,,,,0,18,18,39,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.01,"Having a movie marathon 
with a roommate",0.04,"Looking through old 
photo albums",,,,,0,19,19,35,,,,,,,,,,,1,0.784220811,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.01,"Going to a carnival 
with friends",0.01,"Rearranging furniture 
in your house",,,,,0,20,20,23,,,,,,,,,,,2,1.717364591,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.02,"Practicing an
 instrument",0.05,"Attending a family member’s 
wedding",,,,,0,21,21,2,,,,,,,,,,,1,2.98499101,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.01,"Giving a friend a ride
to school",0.05,"Listening to music
by yourself",,,,,0,22,22,42,,,,,,,,,,,1,1.084813327,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.05,"Participating in 
a debate",0.03,"Going to a museum 
alone",,,,,0,23,23,15,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.02,Exercising from home,0.03,"Attending a Superbowl 
party",,,,,0,24,24,22,,,,,,,,,,,2,3.234964496,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.01,"Watching YouTube
videos",0.02,"Making breakfast 
for your family",,,,,0,25,25,41,,,,,,,,,,,2,1.634756365,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.02,"Going on a double 
date",0.04,Doing your laundry,,,,,0,26,26,33,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.03,"Going on a 
dinner date",0.04,Getting a haircut,,,,,0,27,27,5,,,,,,,,,,,2,2.167897097,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.01,"Getting breakfast
by yourself",0.04,"Gaining Instagram
followers",,,,,0,28,28,44,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.04,"Snapchatting with
friends",0.05,"Playing a videogame 
at home",,,,,0,29,29,19,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.05,"Going on Spring Break 
vacation with friends",0.01,"Going for a bicycle
ride alone",,,,,0,30,30,13,,,,,,,,,,,2,2.718370104,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.02,"Having a romantic dinner 
with a significant other",0.02,"Painting your bedroom
a new color",,,,,0,31,31,25,,,,,,,,,,,1,1.851170337,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.01,"Going to a friend’s 
birthday party",0.04,Reading a book,,,,,0,32,32,7,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,33,33,12,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.04,"Going to a work outing
with colleagues",0.01,"Going on vacation 
by yourself",,,,,0,34,34,11,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.05,"Taking a road trip 
by yourself",0.03,"Traveling abroad with 
a significant other",,,,,0,35,35,30,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.01,"Buying coffee on 
the way to work",0.05,"Getting retweets 
on a picture",,,,,0,36,36,6,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.03,"Going to the movies 
by yourself",0.01,"Seeing a play with a 
significant other",,,,,0,37,37,34,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.02,"Adding new friends
on facebook",0.01,Running a marathon,,,,,0,38,38,9,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.02,"Having a picnic 
with family",0.02,"Watching a new 
episode of a television 
show",,,,,0,39,39,17,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.01,Drawing a picture,0.03,"Getting likes on an 
Instagram picture",,,,,0,40,40,20,,,,,,,,,,,1,1.517495404,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.01,"Buying clothes 
for yourself",0.03,"Going to a party
with roommates",,,,,0,41,41,48,,,,,,,,,,,1,0.984285938,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.04,"Trying out a new 
recipe at home",0.03,"Spending a day at the 
beach with a friend",,,,,0,42,42,16,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.01,"Playing cards with 
friends",0.02,Studying for a test alone,,,,,0,43,43,21,,,,,,,,,,,1,1.951126389,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.02,Practicing photography,0.04,"Going to a concert 
with a friend",,,,,0,44,44,10,,,,,,,,,,,1,1.651291197,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.02,"Going to the movies
with a significant other",0.05,"Driving to school
by yourself",,,,,0,45,45,46,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.05,Taking a nap,0.02,"Getting likes on a 
facebook post",,,,,0,46,46,28,,,,,,,,,,,2,2.26785626,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.04,"Getting breakfast with 
a significant other",0.02,Listening to a podcast,,,,,0,47,47,27,,,,,,,,,,,2,2.384846948,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.04,"Watching a football 
game from home",0.01,"Attending a family 
barbeque",,,,,0,48,48,4,,,,,,,,,,,1,2.267864347,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
0.05,"Going camping 
with family",0.01,"Learning how to 
perform card tricks",,,,,0,49,49,29,,,,,,,,,,,2,2.534488362,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.05,0.02,"Sleeping over at 
a friend's house","Taking your friend 
to the spa",,,,,0,0,0,1,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.04,0.03,"Going to a flea market
with family","Playing volleyball
with friends",,,,,0,1,1,16,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.05,0.01,Posting Instagram stories,"Making cookies to 
give to a friend",,,,,0,2,2,8,,,,,,,,,2,0,2.751030161,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.05,0.01,Taking classes with a friend,"Taking a family member
 on a shopping trip",,,,,0,3,3,0,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.03,0.04,"Going to a music
festival with friends","Buying flowers for 
a significant other",,,,,0,4,4,5,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.02,0.02,"Working on a group
project with classmates","Getting likes on an
Instagram picture",,,,,0,5,5,17,,,,,,,,,1,0,2.251437747,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.02,0.05,"Going to an amusement 
park with a friend","Baking a cake for a 
family member’s birthday",,,,,0,6,6,2,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.03,0.02,"Getting ice cream
with friends","Going sight-seeing
with family",,,,,0,7,7,24,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.03,0.03,"Celebrating holidays 
with family","Talking to a friend 
over Skype",,,,,0,8,8,12,,,,,,,,,1,0,2.401297806,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.01,0.02,"Learning to drive 
with a family member","Going dancing with
a significant other",,,,,0,9,9,21,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.02,0.05,"Taking an art class 
with friends","Walking around Central 
Park with family",,,,,0,10,10,13,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.05,0.02,"Eating dinner at a 
restaurant with family","Eating dinner at a
restaurant with friends ",,,,,0,11,11,14,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.01,0.04,"Talking over the phone
with a friend","Talking over the phone
with a significant other",,,,,0,12,12,7,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.03,0.01,"Going to a karaoke
bar with friends","Going on a weekend
getaway with family",,,,,0,13,13,18,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.02,0.04,"Going to a bar 
with friends","Getting a slice of 
pizza with a friend",,,,,0,14,14,10,,,,,,,,,1,0,1.617815657,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.01,0.05,"Playing videogames 
with friends","Taking your friend 
on a cruise",,,,,0,15,15,6,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.05,0.03,"Going to a street fair
with friends",Having a Tweet go viral,,,,,0,16,16,15,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.02,0.01,Going on a blind date,"Going to a coffee 
shop with friends",,,,,0,17,17,9,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.02,0.03,"Getting verified on 
Instagram","Playing ping-pong
with friends",,,,,0,18,18,22,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.03,0.05,"Going to a parade 
with family","Making a friend’s 
favorite dinner",,,,,0,19,19,3,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.01,0.03,"Getting likes on a 
Facebook status","Going on a first date 
to the movies",,,,,0,20,20,20,,,,,,,,,2,0,3.11813367,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.04,0.01,"Getting retweeted by 
a celebrity","Planning a surprise 
party for a family member",,,,,0,21,21,4,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.04,0.02,"Baking cookies for
a neighbor","Getting tagged in 
Instagram pictures",,,,,0,22,22,11,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.01,0.01,"Going to a comedy show 
with a significant other","Watching friends'
Snapchat stories",,,,,0,23,23,23,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,0.01,0.05,"Getting drinks 
with co-workers","Playing icebreakers
with classmates",,,,,0,24,24,19,,,,,,,,,1,0,1.985534355,,,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.152366222,,,,,,,,,,,,,,,,,,,,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,6,9.599,"[(None, 0.0), (6, 8.482), (6, 9.599)]",4,6.32,5,8.804,4,5.483,5,3.971,3,5.368,5,3.869,6,5.519,4,3.785,newer wtp,exc2,18,59.83873785,0,1,2018_Nov_28_0936
