leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date
0.04,"Taking an online
class",0.03,"Gaining Twitter
followers ",,,,,0,35,35,49,,,,,,,,,,,2,1.96829756,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
0.02,"Adding new friends
on facebook",0.01,Running a marathon,,,,,0,36,36,9,,,,,,,,,,,1,2.468039572,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
0.05,"Taking a road trip 
by yourself",0.03,"Traveling abroad with 
a significant other",,,,,0,37,37,30,,,,,,,,,,,2,3.20198627,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
0.04,"Snapchatting with
friends",0.05,"Playing a videogame 
at home",,,,,0,38,38,19,,,,,,,,,,,1,3.751712219,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
0.04,"Trying out a new 
recipe at home",0.03,"Spending a day at the 
beach with a friend",,,,,0,39,39,16,,,,,,,,,,,2,3.718185983,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
0.02,Exercising from home,0.03,"Attending a Superbowl 
party",,,,,0,40,40,22,,,,,,,,,,,1,3.10230982,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
0.05,"Going camping 
with family",0.01,"Learning how to 
perform card tricks",,,,,0,41,41,29,,,,,,,,,,,1,3.101243969,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
0.03,Shopping online,0.01,"Catching up with friends 
from high school",,,,,0,42,42,18,,,,,,,,,,,1,2.434264213,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
0.05,Taking a nap,0.02,"Getting likes on a 
facebook post",,,,,0,43,43,28,,,,,,,,,,,2,3.068245216,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
0.02,"Having a picnic 
with family",0.02,"Watching a new 
episode of a television 
show",,,,,0,44,44,17,,,,,,,,,,,2,2.450979435,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
0.05,"Participating in 
a debate",0.03,"Going to a museum 
alone",,,,,0,45,45,15,,,,,,,,,,,2,2.351581965,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
0.01,"Giving a friend a ride
to school",0.05,"Listening to music
by yourself",,,,,0,46,46,42,,,,,,,,,,,2,3.518086645,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
0.04,"Getting breakfast with 
a significant other",0.02,Listening to a podcast,,,,,0,47,47,27,,,,,,,,,,,2,2.884826265,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
0.01,"Playing cards with 
friends",0.02,Studying for a test alone,,,,,0,48,48,21,,,,,,,,,,,2,2.651029322,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
0.02,"Going to the movies
with a significant other",0.05,"Driving to school
by yourself",,,,,0,49,49,46,,,,,,,,,,,2,2.784826359,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.04,0.02,"Baking cookies for
a neighbor","Getting tagged in 
Instagram pictures",,,,,0,0,0,11,,,,,,,,,1,0,3.618685567,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.02,0.01,Going on a blind date,"Going to a coffee 
shop with friends",,,,,0,1,1,9,,,,,,,,,2,0,1.81844932,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.02,0.03,"Getting verified on 
Instagram","Playing ping-pong
with friends",,,,,0,2,2,22,,,,,,,,,2,0,2.035537884,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.05,0.01,Posting Instagram stories,"Making cookies to 
give to a friend",,,,,0,3,3,8,,,,,,,,,2,0,2.018677419,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.02,0.02,"Working on a group
project with classmates","Getting likes on an
Instagram picture",,,,,0,4,4,17,,,,,,,,,1,0,2.418429788,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.05,0.02,"Eating dinner at a 
restaurant with family","Eating dinner at a
restaurant with friends ",,,,,0,5,5,14,,,,,,,,,1,0,3.167743454,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.05,0.01,Taking classes with a friend,"Taking a family member
 on a shopping trip",,,,,0,6,6,0,,,,,,,,,1,0,3.118777473,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.03,0.02,"Getting ice cream
with friends","Going sight-seeing
with family",,,,,0,7,7,24,,,,,,,,,2,0,3.685148042,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.02,0.04,"Going to a bar 
with friends","Getting a slice of 
pizza with a friend",,,,,0,8,8,10,,,,,,,,,1,0,1.985199702,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.03,0.01,"Going to a karaoke
bar with friends","Going on a weekend
getaway with family",,,,,0,9,9,18,,,,,,,,,2,0,2.48455761,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.03,0.04,"Going to a music
festival with friends","Buying flowers for 
a significant other",,,,,0,10,10,5,,,,,,,,,1,0,2.584803219,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.04,0.03,"Going to a flea market
with family","Playing volleyball
with friends",,,,,0,11,11,16,,,,,,,,,1,0,1.751321272,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.05,0.02,"Sleeping over at 
a friend's house","Taking your friend 
to the spa",,,,,0,12,12,1,,,,,,,,,1,0,2.984623079,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.01,0.05,"Playing videogames 
with friends","Taking your friend 
on a cruise",,,,,0,13,13,6,,,,,,,,,1,0,2.434684395,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.02,0.05,"Going to an amusement 
park with a friend","Baking a cake for a 
family member’s birthday",,,,,0,14,14,2,,,,,,,,,2,0,2.218399184,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.05,0.03,"Going to a street fair
with friends",Having a Tweet go viral,,,,,0,15,15,15,,,,,,,,,1,0,1.967772877,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.04,0.01,"Getting retweeted by 
a celebrity","Planning a surprise 
party for a family member",,,,,0,16,16,4,,,,,,,,,2,0,2.068244905,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.01,0.04,"Talking over the phone
with a friend","Talking over the phone
with a significant other",,,,,0,17,17,7,,,,,,,,,2,0,3.868843797,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.02,0.05,"Taking an art class 
with friends","Walking around Central 
Park with family",,,,,0,18,18,13,,,,,,,,,2,0,3.13498947,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.03,0.05,"Going to a parade 
with family","Making a friend’s 
favorite dinner",,,,,0,19,19,3,,,,,,,,,1,0,3.852332601,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.01,0.05,"Getting drinks 
with co-workers","Playing icebreakers
with classmates",,,,,0,20,20,19,,,,,,,,,2,0,2.385203994,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.01,0.03,"Getting likes on a 
Facebook status","Going on a first date 
to the movies",,,,,0,21,21,20,,,,,,,,,2,0,1.684957389,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.01,0.02,"Learning to drive 
with a family member","Going dancing with
a significant other",,,,,0,22,22,21,,,,,,,,,1,0,2.902159786,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.03,0.03,"Celebrating holidays 
with family","Talking to a friend 
over Skype",,,,,0,23,23,12,,,,,,,,,1,0,1.851318069,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,0.01,0.01,"Going to a comedy show 
with a significant other","Watching friends'
Snapchat stories",,,,,0,24,24,23,,,,,,,,,1,0,3.401229693,,,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,9.070689487,,,,,,,,,,,,,,,,,,,,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,4,32.189,"[(None, 0.0), (4, 31.005), (4, 32.188)]",4,4.853,3,9.921,4,19.175,3,16.021,5,8.42,4,6.885,3,8.504,6,8.053,newer wtp,wtp30,18,60.03930699,1,1,2018_Oct_03_1100
