leftmoney,Right,rightmoney,Left,leftmoney1,rightmoney1,Left1,Right1,Loop.thisRepN,Loop.thisTrialN,Loop.thisN,Loop.thisIndex,Loop2.thisRepN,Loop2.thisTrialN,Loop2.thisN,Loop2.thisIndex,questions.thisRepN,questions.thisTrialN,questions.thisN,questions.thisIndex,spacebar.keys,spacebar.rt,responses.keys,responses.rt,response1.keys,response1.corr,response1.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,rating.history,rating_2.response,rating_2.rt,rating_3.response,rating_3.rt,rating_4.response,rating_4.rt,rating_6.response,rating_6.rt,rating_7.response,rating_7.rt,rating_8.response,rating_8.rt,rating_9.response,rating_9.rt,rating_5.response,rating_5.rt,expName,participant,age,frameRate,sex,session,date
0.01,"Buying clothes 
for yourself",0.03,"Going to a party
with roommates",,,,,0,9,9,48,,,,,,,,,,,2,2.134584839,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.05,"Planting flowers 
in a garden",0.02,"Taking a road trip 
with family",,,,,0,10,10,14,,,,,,,,,,,1,1.817938632,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.01,"Getting breakfast
by yourself",0.04,"Gaining Instagram
followers",,,,,0,11,11,44,,,,,,,,,,,2,1.567632048,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.01,"Having a movie marathon 
with a roommate",0.04,"Looking through old 
photo albums",,,,,0,12,12,35,,,,,,,,,,,2,2.518010135,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.02,"Practicing an
 instrument",0.05,"Attending a family member’s 
wedding",,,,,0,13,13,2,,,,,,,,,,,1,1.117356753,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.02,Reading at the library,0.05,"Watching the sunset 
with a significant other",,,,,0,14,14,36,,,,,,,,,,,1,1.38400254,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.04,"Babysitting for a 
family member",0.01,"Going on a hike 
by yourself",,,,,0,15,15,39,,,,,,,,,,,2,2.318063505,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.02,"Having a picnic 
with family",0.02,"Watching a new 
episode of a television 
show",,,,,0,16,16,17,,,,,,,,,,,2,1.701634356,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.03,"Going on a 
dinner date",0.04,Getting a haircut,,,,,0,17,17,5,,,,,,,,,,,2,1.267765444,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.05,"Going for a walk 
in the park",0.01,Playing a team sport,,,,,0,18,18,8,,,,,,,,,,,2,2.067552584,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.02,"Getting lunch with 
coworkers",0.01,"Going to a farmer's
market by yourself",,,,,0,19,19,43,,,,,,,,,,,2,2.736208091,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.02,"Going to the movies
with a significant other",0.05,"Driving to school
by yourself",,,,,0,20,20,46,,,,,,,,,,,1,1.451229491,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.01,"Going to a friend’s 
birthday party",0.04,Reading a book,,,,,0,21,21,7,,,,,,,,,,,2,1.084426424,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.05,"Having dinner with 
family",0.02,"Going grocery shopping 
alone",,,,,0,22,22,1,,,,,,,,,,,2,3.218202,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.03,"Going to the movies 
by yourself",0.01,"Seeing a play with a 
significant other",,,,,0,23,23,34,,,,,,,,,,,2,3.218283798,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.04,"Going to a work outing
with colleagues",0.01,"Going on vacation 
by yourself",,,,,0,24,24,11,,,,,,,,,,,1,1.234106405,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.01,"Playing cards with 
friends",0.02,Studying for a test alone,,,,,0,25,25,21,,,,,,,,,,,1,1.952241069,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.03,"Watching Netflix at home 
by yourself",0.03,"Meeting new people 
at a party",,,,,0,26,26,32,,,,,,,,,,,1,1.451778122,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.02,"Going on a double 
date",0.04,Doing your laundry,,,,,0,27,27,33,,,,,,,,,,,1,1.735494,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.03,"Teaching yourself a 
different language",0.03,"Joining a club 
at school",,,,,0,28,28,12,,,,,,,,,,,2,1.718266224,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.03,"Cleaning up around 
the house",0.05,"Playing a tennis match
 with a friend",,,,,0,29,29,38,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.02,"Having a romantic dinner 
with a significant other",0.02,"Painting your bedroom
a new color",,,,,0,30,30,25,,,,,,,,,,,2,2.001116546,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.04,"Taking an online
class",0.03,"Gaining Twitter
followers ",,,,,0,31,31,49,,,,,,,,,,,2,1.784510367,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.01,"Giving a friend a ride
to school",0.05,"Listening to music
by yourself",,,,,0,32,32,42,,,,,,,,,,,1,2.485182751,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.05,"Going camping 
with family",0.01,"Learning how to 
perform card tricks",,,,,0,33,33,29,,,,,,,,,,,2,2.401982661,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.04,"Getting breakfast with 
a significant other",0.02,Listening to a podcast,,,,,0,34,34,27,,,,,,,,,,,2,1.868424859,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.04,"Watching a football 
game from home",0.01,"Attending a family 
barbeque",,,,,0,35,35,4,,,,,,,,,,,1,1.28469962,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.02,Exercising from home,0.03,"Attending a Superbowl 
party",,,,,0,36,36,22,,,,,,,,,,,1,1.350862586,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.04,"Trying out a new 
recipe at home",0.03,"Spending a day at the 
beach with a friend",,,,,0,37,37,16,,,,,,,,,,,1,2.684863152,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.03,"Getting a slice of pizza 
by yourself",0.02,Joining a study group,,,,,0,38,38,24,,,,,,,,,,,1,1.30074678,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.01,"Studying abroad 
with friends",0.05,Playing with a pet,,,,,0,39,39,45,,,,,,,,,,,1,1.150820785,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.03,"Going to a sporting
event with friends",0.05,Putting gas in a car,,,,,0,40,40,3,,,,,,,,,,,1,1.717771088,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.03,"Going to a family 
member’s baby shower",0.02,Watching the news,,,,,0,41,41,31,,,,,,,,,,,2,1.467216315,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.01,"Buying coffee on 
the way to work",0.05,"Getting retweets 
on a picture",,,,,0,42,42,6,,,,,,,,,,,1,1.434222538,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.04,"Snapchatting with
friends",0.05,"Playing a videogame 
at home",,,,,0,43,43,19,,,,,,,,,,,1,2.58463216,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.03,Shopping online,0.01,"Catching up with friends 
from high school",,,,,0,44,44,18,,,,,,,,,,,2,1.134338204,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.02,"Adding new friends
on facebook",0.01,Running a marathon,,,,,0,45,45,9,,,,,,,,,,,2,2.301541113,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.02,Practicing photography,0.04,"Going to a concert 
with a friend",,,,,0,46,46,10,,,,,,,,,,,1,1.20075527,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.01,"Going to a carnival 
with friends",0.01,"Rearranging furniture 
in your house",,,,,0,47,47,23,,,,,,,,,,,2,1.201683341,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.05,"Participating in 
a debate",0.03,"Going to a museum 
alone",,,,,0,48,48,15,,,,,,,,,,,2,1.584834009,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
0.02,"Shopping for clothes
with friends",0.03,"Going to the beach 
alone",,,,,0,49,49,40,,,,,,,,,,,2,1.784774108,,,,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.01,0.01,"Going to a comedy show 
with a significant other","Watching friends'
Snapchat stories",,,,,0,0,0,23,,,,,,,,,1,0,1.184991134,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.03,0.03,"Celebrating holidays 
with family","Talking to a friend 
over Skype",,,,,0,1,1,12,,,,,,,,,1,0,1.533844559,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.04,0.01,"Getting retweeted by 
a celebrity","Planning a surprise 
party for a family member",,,,,0,2,2,4,,,,,,,,,1,0,1.451004627,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.03,0.01,"Going to a karaoke
bar with friends","Going on a weekend
getaway with family",,,,,0,3,3,18,,,,,,,,,1,0,1.034307507,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.05,0.02,"Sleeping over at 
a friend's house","Taking your friend 
to the spa",,,,,0,4,4,1,,,,,,,,,2,0,1.451170087,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.01,0.04,"Talking over the phone
with a friend","Talking over the phone
with a significant other",,,,,0,5,5,7,,,,,,,,,2,0,2.034734531,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.02,0.01,Going on a blind date,"Going to a coffee 
shop with friends",,,,,0,6,6,9,,,,,,,,,2,0,1.167893986,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.02,0.05,"Going to an amusement 
park with a friend","Baking a cake for a 
family member’s birthday",,,,,0,7,7,2,,,,,,,,,1,0,2.285137218,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.03,0.05,"Going to a parade 
with family","Making a friend’s 
favorite dinner",,,,,0,8,8,3,,,,,,,,,2,0,3.618444841,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.05,0.01,Posting Instagram stories,"Making cookies to 
give to a friend",,,,,0,9,9,8,,,,,,,,,2,0,1.468402216,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.04,0.03,"Going to a flea market
with family","Playing volleyball
with friends",,,,,0,10,10,16,,,,,,,,,2,0,2.134473806,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.05,0.02,"Eating dinner at a 
restaurant with family","Eating dinner at a
restaurant with friends ",,,,,0,11,11,14,,,,,,,,,1,0,0.95170239,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.02,0.05,"Taking an art class 
with friends","Walking around Central 
Park with family",,,,,0,12,12,13,,,,,,,,,2,0,1.417805579,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.05,0.01,Taking classes with a friend,"Taking a family member
 on a shopping trip",,,,,0,13,13,0,,,,,,,,,2,0,2.067533923,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.01,0.03,"Getting likes on a 
Facebook status","Going on a first date 
to the movies",,,,,0,14,14,20,,,,,,,,,2,0,1.834707971,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.01,0.05,"Playing videogames 
with friends","Taking your friend 
on a cruise",,,,,0,15,15,6,,,,,,,,,2,0,1.484278318,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.02,0.02,"Working on a group
project with classmates","Getting likes on an
Instagram picture",,,,,0,16,16,17,,,,,,,,,1,0,1.984476279,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.04,0.02,"Baking cookies for
a neighbor","Getting tagged in 
Instagram pictures",,,,,0,17,17,11,,,,,,,,,1,0,2.335231565,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.03,0.04,"Going to a music
festival with friends","Buying flowers for 
a significant other",,,,,0,18,18,5,,,,,,,,,1,0,2.134712356,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.01,0.02,"Learning to drive 
with a family member","Going dancing with
a significant other",,,,,0,19,19,21,,,,,,,,,1,0,1.417723161,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.02,0.04,"Going to a bar 
with friends","Getting a slice of 
pizza with a friend",,,,,0,20,20,10,,,,,,,,,1,0,1.851719279,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.03,0.02,"Getting ice cream
with friends","Going sight-seeing
with family",,,,,0,21,21,24,,,,,,,,,2,0,1.717921308,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.05,0.03,"Going to a street fair
with friends",Having a Tweet go viral,,,,,0,22,22,15,,,,,,,,,1,0,1.601655288,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.02,0.03,"Getting verified on 
Instagram","Playing ping-pong
with friends",,,,,0,23,23,22,,,,,,,,,2,0,1.418216432,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,0.01,0.05,"Getting drinks 
with co-workers","Playing icebreakers
with classmates",,,,,0,24,24,19,,,,,,,,,2,0,1.601892281,,,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.436080544,,,,,,,,,,,,,,,,,,,,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,7,9.448,"[(None, 0.0), (7, 8.264), (7, 9.448)]",1,1.752,4,2.301,4,2.703,4,4.653,7,3.918,1,3.119,4,2.101,7,5.572,newer wtp,EXC18,18,59.93176005,0,1,2018_Dec_07_1513
